geo,week,spend,revenue
Geo 36,2022-05-23,35277.6,326936.27
Geo 36,2022-05-30,37225.77,284352.93
Geo 36,2022-06-06,34971.83,352310.67
Geo 36,2022-06-13,33775.91,327825.1
Geo 36,2022-06-20,37335.12,343720.58
Geo 36,2022-06-27,34589.99,300906.7
Geo 36,2022-07-04,31450.09,311415.88
Geo 36,2022-07-11,30848.05,304706.36
Geo 36,2022-07-18,33185.92,320031.03
Geo 36,2022-07-25,34642.79,291465.03
Geo 36,2022-08-01,34684.54,284110.35
Geo 36,2022-08-08,28452.7,299291.11
Geo 36,2022-08-15,34539.52,306864.04
Geo 36,2022-08-22,35121.9,281382.71
Geo 36,2022-08-29,32921.76,249774.91
Geo 36,2022-09-05,32982.12,255394.91
Geo 36,2022-09-12,32695.45,271957.52
Geo 36,2022-09-19,31783.9,271246.11
Geo 36,2022-09-26,34469.52,284331.82
Geo 36,2022-10-03,29367.95,275724.41
Geo 36,2022-10-10,35974.35,307499.74
Geo 36,2022-10-17,33913.31,313127.7
Geo 36,2022-10-24,32920.28,301753.83
Geo 36,2022-10-31,38489.14,253660.24
Geo 36,2022-11-07,38520.15,228509.34
Geo 36,2022-11-14,36874.5,257156.72
Geo 36,2022-11-21,36068.5,241236.86
Geo 36,2022-11-28,35099.38,269275.24
Geo 36,2022-12-05,36444.0,310349.55
Geo 36,2022-12-12,33156.4,311060.55
Geo 36,2022-12-19,34593.6,297787.68
Geo 36,2022-12-26,40543.75,317494.21
Geo 36,2023-01-02,43202.25,319668.6
Geo 36,2023-01-09,46288.97,296226.28
Geo 36,2023-01-16,43635.75,305675.15
Geo 36,2023-01-23,40568.57,318401.87
Geo 36,2023-01-30,37502.92,305972.59
Geo 36,2023-02-06,45856.86,292495.41
Geo 36,2023-02-13,43442.62,300172.19
Geo 36,2023-02-20,38077.11,326463.01
Geo 36,2023-02-27,45770.0,355105.96
Geo 36,2023-03-06,45846.35,317249.09
Geo 36,2023-03-13,46049.67,310744.51
Geo 36,2023-03-20,49835.49,334599.98
Geo 36,2023-03-27,42412.58,318197.32
Geo 36,2023-04-03,42725.58,374650.27
Geo 36,2023-04-10,39249.02,394822.12
Geo 36,2023-04-17,44402.29,378302.3
Geo 36,2023-04-24,43907.34,357293.96
Geo 36,2023-05-01,40221.91,360148.58
Geo 36,2023-05-08,39112.21,354607.3
Geo 36,2023-05-15,40024.42,356080.12
Geo 36,2023-05-22,40648.76,343415.17
Geo 36,2023-05-29,37181.91,335834.93
Geo 36,2023-06-05,38344.47,311597.59
Geo 36,2023-06-12,37177.09,309154.43
Geo 36,2023-06-19,35001.66,310151.98
Geo 36,2023-06-26,33347.33,321666.04
Geo 36,2023-07-03,37191.51,262285.64
Geo 36,2023-07-10,34904.94,292676.47
Geo 36,2023-07-17,37413.66,310257.55
Geo 36,2023-07-24,37593.53,313003.7
Geo 36,2023-07-31,38574.23,284929.15
Geo 36,2023-08-07,36192.41,291958.17
Geo 36,2023-08-14,33802.99,297540.0
Geo 36,2023-08-21,34000.81,285891.47
Geo 36,2023-08-28,31749.77,310627.83
Geo 36,2023-09-04,33960.57,290696.96
Geo 36,2023-09-11,34745.37,327037.03
Geo 36,2023-09-18,32372.67,347148.19
Geo 36,2023-09-25,32644.49,287860.58
Geo 36,2023-10-02,32930.22,301916.86
Geo 36,2023-10-09,36240.96,283835.13
Geo 36,2023-10-16,34154.57,322101.25
Geo 36,2023-10-23,34959.82,298018.05
Geo 36,2023-10-30,39186.39,303216.84
Geo 36,2023-11-06,38698.91,298456.02
Geo 36,2023-11-13,35658.59,284040.1
Geo 36,2023-11-20,36759.07,289818.76
Geo 36,2023-11-27,35087.02,303622.24
Geo 36,2023-12-04,39431.8,318891.49
Geo 36,2023-12-11,38460.9,316005.02
Geo 36,2023-12-18,37675.69,287476.88
Geo 36,2023-12-25,44439.52,287407.57
Geo 36,2024-01-01,40158.33,323376.23
Geo 36,2024-01-08,42014.46,318109.51
Geo 36,2024-01-15,42869.26,305279.49
Geo 36,2024-01-22,42677.85,321451.84
Geo 36,2024-01-29,43000.96,319677.65
Geo 36,2024-02-05,45367.37,318919.11
Geo 36,2024-02-12,47140.99,324485.32
Geo 36,2024-02-19,46479.28,354113.07
Geo 36,2024-02-26,40279.45,313095.15
Geo 36,2024-03-04,46274.68,347604.68
Geo 36,2024-03-11,47443.85,362978.98
Geo 36,2024-03-18,43668.36,325688.75
Geo 36,2024-03-25,45023.65,329069.36
Geo 37,2022-04-04,8295.99,62273.88
Geo 37,2022-04-11,7777.08,62805.23
Geo 37,2022-04-18,8017.25,63500.31
Geo 37,2022-04-25,8186.22,58838.8
Geo 37,2022-05-02,8087.22,58183.99
Geo 37,2022-05-09,7691.55,57318.34
Geo 37,2022-05-16,7645.31,66553.63
Geo 37,2022-05-23,7323.9,59642.75
Geo 37,2022-05-30,7890.4,70328.44
Geo 37,2022-06-06,7831.78,69280.97
Geo 37,2022-06-13,6874.9,70903.41
Geo 37,2022-06-20,6846.69,62917.98
Geo 37,2022-06-27,7635.23,56426.58
Geo 37,2022-07-04,6794.24,59728.0
Geo 37,2022-07-11,7798.51,61655.62
Geo 37,2022-07-18,7577.44,61007.44
Geo 37,2022-07-25,7131.81,55731.21
Geo 37,2022-08-01,6666.54,55304.98
Geo 37,2022-08-08,6715.12,54379.44
Geo 37,2022-08-15,6078.4,58239.45
Geo 37,2022-08-22,7312.54,54094.88
Geo 37,2022-08-29,7540.55,48731.48
Geo 37,2022-09-05,7647.92,49332.52
Geo 37,2022-09-12,7436.95,55592.26
Geo 37,2022-09-19,6556.7,60587.38
Geo 37,2022-09-26,7673.07,67833.29
Geo 37,2022-10-03,6721.31,62519.52
Geo 37,2022-10-10,6289.52,59331.56
Geo 37,2022-10-17,7274.6,56179.81
Geo 37,2022-10-24,7289.37,62522.26
Geo 37,2022-10-31,6758.51,62982.11
Geo 37,2022-11-07,6910.68,55468.41
Geo 37,2022-11-14,8652.91,61211.56
Geo 37,2022-11-21,7003.46,63357.81
Geo 37,2022-11-28,8580.21,63232.15
Geo 37,2022-12-05,7829.26,63908.66
Geo 37,2022-12-12,7856.2,59508.94
Geo 37,2022-12-19,8211.21,66268.84
Geo 37,2022-12-26,8421.26,69090.13
Geo 37,2023-01-02,7782.43,67953.44
Geo 37,2023-01-09,8109.28,64582.16
Geo 37,2023-01-16,8560.27,66329.55
Geo 37,2023-01-23,8097.77,67443.89
Geo 37,2023-01-30,8391.57,61596.49
Geo 37,2023-02-06,8843.29,59717.47
Geo 37,2023-02-13,7940.18,60758.77
Geo 37,2023-02-20,9482.4,61659.99
Geo 37,2023-02-27,9321.91,59721.6
Geo 37,2023-03-06,8973.13,65049.39
Geo 37,2023-03-13,8828.72,67585.81
Geo 37,2023-03-20,8574.44,69560.76
Geo 37,2023-03-27,9270.75,65376.67
Geo 37,2023-04-03,7913.22,61735.59
Geo 37,2023-04-10,8765.37,64503.41
Geo 37,2023-04-17,8985.35,73936.59
Geo 37,2023-04-24,10097.29,68758.08
Geo 37,2023-05-01,9423.56,73161.0
Geo 37,2023-05-08,9229.15,77354.1
Geo 37,2023-05-15,8084.87,79921.47
Geo 37,2023-05-22,8135.39,74606.17
Geo 37,2023-05-29,8980.13,71685.83
Geo 37,2023-06-05,8171.83,60645.59
Geo 37,2023-06-12,7799.25,65433.45
Geo 37,2023-06-19,7936.42,63452.28
Geo 37,2023-06-26,7780.49,63404.64
Geo 37,2023-07-03,7604.34,64748.83
Geo 37,2023-07-10,7555.97,66695.18
Geo 37,2023-07-17,7938.03,67076.91
Geo 37,2023-07-24,8142.13,63830.57
Geo 37,2023-07-31,7596.54,62579.2
Geo 37,2023-08-07,7119.36,63058.7
Geo 37,2023-08-14,7553.56,70384.92
Geo 37,2023-08-21,6928.12,67917.72
Geo 37,2023-08-28,6617.23,64855.16
Geo 37,2023-09-04,7283.81,64120.94
Geo 37,2023-09-11,7556.0,62208.87
Geo 37,2023-09-18,7384.17,60596.26
Geo 37,2023-09-25,7490.23,57216.55
Geo 37,2023-10-02,7246.09,59485.35
Geo 37,2023-10-09,7851.55,64567.16
Geo 37,2023-10-16,6929.39,62737.2
Geo 37,2023-10-23,6808.71,59834.2
Geo 37,2023-10-30,7268.18,63735.28
Geo 37,2023-11-06,7288.3,77835.57
Geo 37,2023-11-13,7961.78,71648.75
Geo 37,2023-11-20,8451.87,76950.37
Geo 37,2023-11-27,7479.01,78123.03
Geo 37,2023-12-04,8740.06,67970.38
Geo 37,2023-12-11,9198.47,64139.32
Geo 37,2023-12-18,8183.78,63233.35
Geo 37,2023-12-25,8357.17,73106.26
Geo 37,2024-01-01,8420.06,71623.44
Geo 37,2024-01-08,9099.46,63746.39
Geo 37,2024-01-15,9277.42,67381.77
Geo 37,2024-01-22,8198.44,62318.45
Geo 37,2024-01-29,8144.99,60883.56
Geo 37,2024-02-05,9045.57,65368.77
Geo 37,2024-02-12,8349.35,63773.32
Geo 37,2024-02-19,8531.45,66089.73
Geo 37,2024-02-26,8729.93,74899.47
Geo 37,2024-03-04,10401.84,68624.05
Geo 37,2024-03-11,8808.61,74379.97
Geo 37,2024-03-18,9782.26,71618.4
Geo 37,2024-03-25,9436.27,71101.86
Geo 38,2022-04-04,29602.12,269218.9
Geo 38,2022-04-11,29564.0,255573.04
Geo 38,2022-04-18,28658.96,269824.72
Geo 38,2022-04-25,29687.88,263373.04
Geo 38,2022-05-02,29959.91,271194.72
Geo 38,2022-05-09,28907.35,261777.76
Geo 38,2022-05-16,31571.46,253056.65
Geo 38,2022-05-23,34792.27,228430.73
Geo 38,2022-05-30,31298.77,257639.18
Geo 38,2022-06-06,29966.68,280901.29
Geo 38,2022-06-13,27876.81,259842.19
Geo 38,2022-06-20,28702.92,242265.56
Geo 38,2022-06-27,26533.34,240311.44
Geo 38,2022-07-04,29317.72,254756.64
Geo 38,2022-07-11,28197.93,237450.47
Geo 38,2022-07-18,26538.85,230977.02
Geo 38,2022-07-25,26561.19,207182.56
Geo 38,2022-08-01,26579.94,233255.18
Geo 38,2022-08-08,27143.53,251891.79
Geo 38,2022-08-15,27039.36,240897.3
Geo 38,2022-08-22,24533.97,221636.7
Geo 38,2022-08-29,23352.45,239280.13
Geo 38,2022-09-05,23763.71,250847.31
Geo 38,2022-09-12,27224.22,255849.55
Geo 38,2022-09-19,29055.46,244558.3
Geo 38,2022-09-26,25561.28,231523.63
Geo 38,2022-10-03,27950.38,200341.58
Geo 38,2022-10-10,26987.79,210699.66
Geo 38,2022-10-17,28910.88,250252.46
Geo 38,2022-10-24,30193.34,239837.96
Geo 38,2022-10-31,28808.8,258664.22
Geo 38,2022-11-07,28794.25,229884.91
Geo 38,2022-11-14,31243.54,248620.64
Geo 38,2022-11-21,28939.14,229347.11
Geo 38,2022-11-28,27017.26,224297.42
Geo 38,2022-12-05,28372.56,221422.2
Geo 38,2022-12-12,28034.6,274560.03
Geo 38,2022-12-19,29418.8,289602.88
Geo 38,2022-12-26,29384.06,235304.52
Geo 38,2023-01-02,32849.36,246729.22
Geo 38,2023-01-09,36290.59,276260.98
Geo 38,2023-01-16,33288.13,259374.74
Geo 38,2023-01-23,34887.18,251293.23
Geo 38,2023-01-30,33196.59,263316.07
Geo 38,2023-02-06,32774.49,278149.98
Geo 38,2023-02-13,31365.96,257818.54
Geo 38,2023-02-20,35286.26,246913.44
Geo 38,2023-02-27,29963.97,218104.04
Geo 38,2023-03-06,35080.96,251047.96
Geo 38,2023-03-13,32525.79,249325.87
Geo 38,2023-03-20,31116.14,270246.09
Geo 38,2023-03-27,34474.35,271227.4
Geo 38,2023-04-03,33067.19,268615.35
Geo 38,2023-04-10,35240.77,276959.02
Geo 38,2023-04-17,35055.87,273280.03
Geo 38,2023-04-24,35826.13,287535.02
Geo 38,2023-05-01,32815.78,324426.83
Geo 38,2023-05-08,33466.72,301208.56
Geo 38,2023-05-15,30617.89,273021.99
Geo 38,2023-05-22,32970.69,264130.6
Geo 38,2023-05-29,31094.02,266286.89
Geo 38,2023-06-05,30726.82,260806.84
Geo 38,2023-06-12,32452.62,274373.71
Geo 38,2023-06-19,30543.54,245332.07
Geo 38,2023-06-26,30912.39,271080.45
Geo 38,2023-07-03,30005.99,247183.18
Geo 38,2023-07-10,32447.84,294344.23
Geo 38,2023-07-17,34507.11,268579.05
Geo 38,2023-07-24,32762.45,262006.63
Geo 38,2023-07-31,33164.67,241530.92
Geo 38,2023-08-07,27341.37,254851.92
Geo 38,2023-08-14,28939.41,284170.83
Geo 38,2023-08-21,29542.53,267016.24
Geo 38,2023-08-28,26257.3,229382.89
Geo 38,2023-09-04,27208.89,252876.57
Geo 38,2023-09-11,29825.12,239744.67
Geo 38,2023-09-18,29591.42,222821.06
Geo 38,2023-09-25,30561.33,231106.32
Geo 38,2023-10-02,28559.98,230816.79
Geo 38,2023-10-09,27779.58,212575.23
Geo 38,2023-10-16,32659.68,239983.19
Geo 38,2023-10-23,31178.01,260905.25
Geo 38,2023-10-30,31617.05,260156.13
Geo 38,2023-11-06,30881.83,256369.99
Geo 38,2023-11-13,33343.85,266120.95
Geo 38,2023-11-20,31466.14,249177.45
Geo 38,2023-11-27,28820.64,257924.9
Geo 38,2023-12-04,30437.99,272372.44
Geo 38,2023-12-11,31193.86,251171.53
Geo 38,2023-12-18,32877.81,285700.18
Geo 38,2023-12-25,33830.47,286291.11
Geo 38,2024-01-01,34385.8,263105.01
Geo 38,2024-01-08,36511.68,263472.59
Geo 38,2024-01-15,36634.75,262155.56
Geo 38,2024-01-22,31890.62,259897.08
Geo 38,2024-01-29,33898.58,270907.39
Geo 38,2024-02-05,33378.26,274305.5
Geo 38,2024-02-12,34667.53,265659.9
Geo 38,2024-02-19,35441.65,300838.08
Geo 38,2024-02-26,37852.55,313280.91
Geo 38,2024-03-04,35598.21,278544.34
Geo 38,2024-03-11,36746.09,289000.65
Geo 38,2024-03-18,37123.77,275359.25
Geo 38,2024-03-25,32672.45,275391.68
Geo 39,2022-04-04,28116.14,186619.8
Geo 39,2022-04-11,24860.75,212444.32
Geo 39,2022-04-18,29453.85,220575.82
Geo 39,2022-04-25,25569.52,226231.2
Geo 39,2022-05-02,24615.68,232739.08
Geo 39,2022-05-09,25944.23,212610.92
Geo 39,2022-05-16,23872.62,215407.92
Geo 39,2022-05-23,23855.25,206308.64
Geo 39,2022-05-30,24258.61,212826.63
Geo 39,2022-06-06,25798.2,240464.83
Geo 39,2022-06-13,24283.92,208257.07
Geo 39,2022-06-20,22151.23,224221.41
Geo 39,2022-06-27,24594.67,187746.02
Geo 39,2022-07-04,23024.49,187701.69
Geo 39,2022-07-11,23603.05,206403.36
Geo 39,2022-07-18,22737.21,198986.51
Geo 39,2022-07-25,23821.29,202330.44
Geo 39,2022-08-01,23947.85,204441.75
Geo 39,2022-08-08,22458.79,215801.17
Geo 39,2022-08-15,21631.46,211315.31
Geo 39,2022-08-22,21886.55,186742.16
Geo 39,2022-08-29,23219.64,208196.38
Geo 39,2022-09-05,24111.55,177902.01
Geo 39,2022-09-12,22306.84,196328.09
Geo 39,2022-09-19,26436.05,203669.64
Geo 39,2022-09-26,22493.98,185780.59
Geo 39,2022-10-03,23554.49,172321.55
Geo 39,2022-10-10,23727.51,171558.58
Geo 39,2022-10-17,22894.45,220809.68
Geo 39,2022-10-24,26100.56,202526.83
Geo 39,2022-10-31,22605.12,208512.86
Geo 39,2022-11-07,24921.48,182711.07
Geo 39,2022-11-14,20321.12,191682.41
Geo 39,2022-11-21,21831.58,195393.33
Geo 39,2022-11-28,23684.21,226186.98
Geo 39,2022-12-05,23596.14,201374.68
Geo 39,2022-12-12,25172.33,209337.21
Geo 39,2022-12-19,25408.05,220899.68
Geo 39,2022-12-26,26619.07,190165.92
Geo 39,2023-01-02,28265.36,187900.95
Geo 39,2023-01-09,25787.83,199255.29
Geo 39,2023-01-16,25849.08,204953.03
Geo 39,2023-01-23,23776.67,194023.71
Geo 39,2023-01-30,28453.74,228878.3
Geo 39,2023-02-06,26726.25,239624.1
Geo 39,2023-02-13,27556.08,248140.57
Geo 39,2023-02-20,27679.72,239384.59
Geo 39,2023-02-27,28690.56,221916.98
Geo 39,2023-03-06,27750.8,234305.5
Geo 39,2023-03-13,32309.29,216562.62
Geo 39,2023-03-20,30333.18,221859.28
Geo 39,2023-03-27,29168.27,207230.49
Geo 39,2023-04-03,28620.97,232472.89
Geo 39,2023-04-10,26990.08,217109.5
Geo 39,2023-04-17,28381.8,217651.7
Geo 39,2023-04-24,25554.57,224632.35
Geo 39,2023-05-01,25540.95,200210.28
Geo 39,2023-05-08,26482.48,194040.23
Geo 39,2023-05-15,24821.2,203635.21
Geo 39,2023-05-22,24470.34,227468.7
Geo 39,2023-05-29,27228.67,268062.16
Geo 39,2023-06-05,25193.91,253926.63
Geo 39,2023-06-12,24897.74,239385.87
Geo 39,2023-06-19,23430.34,241572.29
Geo 39,2023-06-26,22404.94,231505.29
Geo 39,2023-07-03,26703.94,244437.56
Geo 39,2023-07-10,25328.27,239249.15
Geo 39,2023-07-17,23661.28,192187.74
Geo 39,2023-07-24,22558.85,171781.09
Geo 39,2023-07-31,24166.91,211655.67
Geo 39,2023-08-07,23701.21,186177.43
Geo 39,2023-08-14,25065.3,200865.86
Geo 39,2023-08-21,23059.92,236910.08
Geo 39,2023-08-28,25861.73,218261.88
Geo 39,2023-09-04,26872.47,228264.77
Geo 39,2023-09-11,25282.54,219041.14
Geo 39,2023-09-18,26210.95,198002.04
Geo 39,2023-09-25,25162.96,200800.02
Geo 39,2023-10-02,24100.65,205397.05
Geo 39,2023-10-09,26317.86,223311.39
Geo 39,2023-10-16,25163.07,203243.29
Geo 39,2023-10-23,24166.93,176711.96
Geo 39,2023-10-30,22348.69,208103.3
Geo 39,2023-11-06,24513.55,199796.98
Geo 39,2023-11-13,26771.74,205675.34
Geo 39,2023-11-20,26647.44,197471.58
Geo 39,2023-11-27,28290.79,202276.45
Geo 39,2023-12-04,29286.1,200478.57
Geo 39,2023-12-11,27481.29,199301.3
Geo 39,2023-12-18,27100.94,224016.11
Geo 39,2023-12-25,25378.85,230140.11
Geo 39,2024-01-01,27464.42,242805.46
Geo 39,2024-01-08,26346.28,230374.17
Geo 39,2024-01-15,28358.09,209707.57
Geo 39,2024-01-22,30172.84,216532.26
Geo 39,2024-01-29,30483.36,224189.91
Geo 39,2024-02-05,31056.58,220313.8
Geo 39,2024-02-12,29835.87,223315.3
Geo 39,2024-02-19,26167.07,260165.53
Geo 39,2024-02-26,31517.43,228849.98
Geo 39,2024-03-04,27165.44,219876.59
Geo 39,2024-03-11,29191.22,215079.11
Geo 39,2024-03-18,28544.16,265481.27
Geo 39,2024-03-25,28081.04,252858.67
Geo 40,2022-04-04,28561.88,223308.62
Geo 40,2022-04-11,27077.38,211112.37
Geo 40,2022-04-18,24523.02,203824.51
Geo 40,2022-04-25,26052.54,206084.44
Geo 40,2022-05-02,25475.13,240306.73
Geo 40,2022-05-09,27046.47,220627.93
Geo 40,2022-05-16,25409.9,216972.14
Geo 40,2022-05-23,21971.49,218931.35
Geo 40,2022-05-30,21372.76,214307.52
Geo 40,2022-06-06,21462.89,211544.79
Geo 40,2022-06-13,21216.72,205924.77
Geo 40,2022-06-20,21907.31,199942.92
Geo 40,2022-06-27,22439.04,206115.56
Geo 40,2022-07-04,22391.85,202817.47
Geo 40,2022-07-11,19662.69,175045.08
Geo 40,2022-07-18,22053.98,185998.98
Geo 40,2022-07-25,21623.38,193558.57
Geo 40,2022-08-01,23244.22,196613.61
Geo 40,2022-08-08,22638.99,192619.46
Geo 40,2022-08-15,19572.17,190768.21
Geo 40,2022-08-22,21230.99,192280.86
Geo 40,2022-08-29,18452.42,185737.08
Geo 40,2022-09-05,20994.73,205581.31
Geo 40,2022-09-12,25503.68,213731.0
Geo 40,2022-09-19,22343.01,194019.32
Geo 40,2022-09-26,20318.81,181277.31
Geo 40,2022-10-03,21868.52,194807.66
Geo 40,2022-10-10,22493.08,194904.25
Geo 40,2022-10-17,22698.24,175791.64
Geo 40,2022-10-24,22726.55,202857.51
Geo 40,2022-10-31,22628.73,195798.72
Geo 40,2022-11-07,23499.98,211672.25
Geo 40,2022-11-14,24129.05,207003.68
Geo 40,2022-11-21,24078.08,201590.83
Geo 40,2022-11-28,20825.77,195130.03
Geo 40,2022-12-05,24114.87,215536.23
Geo 40,2022-12-12,24641.46,196380.69
Geo 40,2022-12-19,27420.33,200556.96
Geo 40,2022-12-26,26082.74,192543.64
Geo 40,2023-01-02,22519.65,181507.49
Geo 40,2023-01-09,28643.78,164425.29
Geo 40,2023-01-16,26237.25,169728.16
Geo 40,2023-01-23,24792.16,185948.04
Geo 40,2023-01-30,25595.75,186759.91
Geo 40,2023-02-06,28480.49,207545.33
Geo 40,2023-02-13,28274.11,206659.0
Geo 40,2023-02-20,26178.65,228615.37
Geo 40,2023-02-27,25417.18,221177.74
Geo 40,2023-03-06,26027.88,231017.54
Geo 40,2023-03-13,26327.76,193304.47
Geo 40,2023-03-20,25330.22,177685.9
Geo 40,2023-03-27,28476.09,194291.77
Geo 40,2023-04-03,25534.79,201916.69
Geo 40,2023-04-10,24240.63,205619.48
Geo 40,2023-04-17,24531.16,223368.37
Geo 40,2023-04-24,22255.2,219971.95
Geo 40,2023-05-01,24834.38,232621.07
Geo 40,2023-05-08,24306.9,235953.91
Geo 40,2023-05-15,25190.15,239237.19
Geo 40,2023-05-22,26746.95,210564.4
Geo 40,2023-05-29,27061.57,199467.87
Geo 40,2023-06-05,24406.53,209600.54
Geo 40,2023-06-12,22025.14,211717.37
Geo 40,2023-06-19,22895.89,201574.21
Geo 40,2023-06-26,25289.04,202059.24
Geo 40,2023-07-03,25433.01,207076.53
Geo 40,2023-07-10,23344.69,191809.76
Geo 40,2023-07-17,20359.64,169279.89
Geo 40,2023-07-24,22619.31,176605.92
Geo 40,2023-07-31,22433.07,192923.74
Geo 40,2023-08-07,24239.4,233876.43
Geo 40,2023-08-14,22925.36,195263.05
Geo 40,2023-08-21,23608.91,206052.01
Geo 40,2023-08-28,25273.36,172504.97
Geo 40,2023-09-04,22786.17,171091.99
Geo 40,2023-09-11,24801.23,179558.06
Geo 40,2023-09-18,25178.04,180282.61
Geo 40,2023-09-25,22267.62,191718.78
Geo 40,2023-10-02,20735.76,186136.46
Geo 40,2023-10-09,21422.28,194505.87
Geo 40,2023-10-16,23221.02,210702.59
Geo 40,2023-10-23,25403.43,205290.66
Geo 40,2023-10-30,25581.31,198493.91
Geo 40,2023-11-06,25588.09,193116.39
Geo 40,2023-11-13,23443.23,198830.91
Geo 40,2023-11-20,24654.61,208766.4
Geo 40,2023-11-27,24344.01,176328.14
Geo 40,2023-12-04,23230.18,193560.76
Geo 40,2023-12-11,24518.97,197708.27
Geo 40,2023-12-18,26164.6,210808.96
Geo 40,2023-12-25,26529.38,202350.74
Geo 40,2024-01-01,26113.45,209667.45
Geo 40,2024-01-08,28614.53,206136.97
Geo 40,2024-01-15,27105.06,204055.76
Geo 40,2024-01-22,28135.18,194230.13
Geo 40,2024-01-29,26522.08,203044.91
Geo 40,2024-02-05,29068.23,230910.78
Geo 40,2024-02-12,28746.64,249048.36
Geo 40,2024-02-19,29239.8,219815.45
Geo 40,2024-02-26,28738.94,221877.8
Geo 40,2024-03-04,26897.65,194378.61
Geo 40,2024-03-11,27163.24,201332.13
Geo 40,2024-03-18,27323.29,210779.92
Geo 40,2024-03-25,31127.21,217889.42
